NodeCount,SimCnt,CompileTime,KeyGenerationTime,EncryptionTime,ExecutionTime,DecryptionTime,ReferenceExecutionTime,Mse
40,87,335.66252,790.51326,225.01468,3558.44655,91.54625,162.66791,0.000008255
40,88,319.89579,937.78741,204.78146,3330.77806,85.48935,149.92116,0.000006328
40,89,331.61863,676.57161,202.42754,3267.04692,81.80554,147.98982,0.000006154
40,90,332.87608,740.84295,193.34360,3306.02238,80.95236,155.03069,0.000006602
40,91,295.28261,804.57932,202.49539,2990.26104,83.92686,138.21298,0.000006981
40,92,295.78133,769.54391,203.11828,2810.42809,83.36429,129.18888,0.000005410
40,93,317.77347,703.07409,199.92608,3209.14790,82.66717,149.33898,0.000006309
40,94,241.05623,681.49686,193.20156,2537.08845,79.90302,115.51506,0.000003973
40,95,306.71966,791.99030,203.28953,3137.20080,84.38828,145.65189,0.000005483
40,96,296.65967,649.98018,191.64752,3006.19788,80.53778,138.39631,0.000005313
40,97,346.50370,795.33091,203.50447,3471.46265,86.00607,158.37103,0.000008637
40,98,304.79394,771.60445,202.57666,3016.37852,83.41356,138.38817,0.000007864
40,99,343.09826,831.36854,201.89958,3234.57842,83.78125,147.86063,0.000005372
