NodeCount,SimCnt,CompileTime,KeyGenerationTime,EncryptionTime,ExecutionTime,DecryptionTime,ReferenceExecutionTime,Mse
12,99,16.95611,122.08538,48.49834,273.04558,19.83479,13.27133,0.000001008
16,0,16.47106,119.97967,46.38406,276.44393,18.69172,12.76343,0.000001023
16,1,18.37505,147.27714,58.33527,273.86116,23.83234,13.22468,0.000001298
16,2,18.03311,111.43452,42.36388,267.36097,16.85531,12.23340,0.000000659
16,3,15.38521,102.47153,40.78160,229.89993,16.64993,10.70931,0.000000505
16,4,17.61179,124.41217,46.99822,274.03663,18.74366,12.14120,0.000001446
16,5,16.58183,104.82060,40.53410,246.43894,16.59714,12.52621,0.000001132
16,6,14.85936,124.79823,46.49003,232.08081,19.93739,11.87501,0.000000648
16,7,14.46590,94.61910,30.01393,227.22656,12.79455,10.25879,0.000000663
16,8,16.76722,113.37738,42.57260,256.65559,16.72713,12.30614,0.000000372
16,9,19.29438,170.17736,69.48823,306.02454,28.63086,15.84759,0.000000924
16,10,15.50716,102.88139,34.61065,242.73969,14.81903,11.29511,0.000000645
16,11,13.57330,142.75172,56.83985,223.31445,25.78950,11.42802,0.000001624
16,12,18.23985,181.40234,57.75643,296.68196,23.94245,14.22880,0.000001157
16,13,17.69432,150.12305,62.60140,285.74882,25.64148,13.61915,0.000001783
16,14,15.35212,108.88162,49.27360,245.13439,19.19752,12.64032,0.000001140
16,15,17.08667,135.42456,57.57066,283.03272,23.24869,13.46700,0.000001267
16,16,17.96710,119.90356,47.71429,274.07041,19.17457,13.30490,0.000000720
16,17,16.13550,83.15956,31.08828,236.01544,12.44575,10.80808,0.000001166
16,18,20.18994,141.43141,58.89658,321.83863,23.06879,15.38244,0.000000948
16,19,13.02247,95.68956,36.23800,192.90955,14.92414,8.91630,0.000000948
16,20,18.21051,168.35631,68.26775,301.64412,28.67822,14.40428,0.000001205
16,21,20.87608,158.04702,57.47157,317.66854,23.28261,15.62587,0.000001154
16,22,13.21505,105.71594,40.48598,217.08006,16.92956,9.99391,0.000000598
16,23,19.64703,186.69845,73.82969,316.83312,30.17085,15.11023,0.000001554
16,24,17.63709,134.83635,46.74958,273.30099,19.30059,13.41709,0.000000818
16,25,16.41371,104.75112,41.17531,251.11340,16.78561,12.38537,0.000000781
16,26,19.61795,140.01053,49.36203,270.08117,19.80143,14.15017,0.000000678
16,27,18.05594,186.52447,56.78484,296.70404,23.03839,13.71802,0.000001158
16,28,15.54359,121.87008,45.87132,259.06267,18.83175,11.88986,0.000000698
16,29,15.64561,139.64607,57.99112,245.05215,23.08530,12.46253,0.000000893
16,30,17.99051,142.92764,47.30778,286.58345,19.67948,13.81241,0.000000382
16,31,17.05351,174.43241,68.48267,270.16290,27.40189,13.50325,0.000002005
16,32,16.45793,133.79216,57.34345,257.50214,23.59775,12.76034,0.000000898
16,33,12.63709,105.57557,35.38198,198.81640,14.89985,9.15770,0.000001398
16,34,15.27896,101.20393,41.85630,235.34826,18.25261,11.63698,0.000001148
16,35,19.10004,174.12606,64.66267,287.38480,26.35724,13.70714,0.000001771
16,36,17.37028,153.49445,57.58435,272.60708,23.35709,13.37660,0.000001433
16,37,15.43041,110.21458,42.05679,234.76025,16.88871,11.01902,0.000000498
16,38,17.04048,144.67464,51.88253,261.84762,22.62384,12.92899,0.000001579
16,39,18.62767,125.81493,49.74588,300.65580,19.72484,13.79519,0.000000565
16,40,17.37092,158.98002,52.49746,280.50368,21.30143,13.25080,0.000002819
16,41,16.51139,121.80557,41.65825,245.16659,16.97848,12.18967,0.000001083
16,42,21.98637,199.47875,70.00996,335.87000,28.44774,17.24049,0.000001298
16,43,16.26455,184.65543,62.84306,279.65557,25.62993,13.42003,0.000000936
16,44,16.05573,97.96125,38.71790,252.44532,15.43174,13.12206,0.000000605
16,45,23.06289,167.21772,61.81627,343.67506,24.57455,15.94881,0.000000829
16,46,20.21436,203.35980,70.38124,333.36108,28.93754,16.44478,0.000002262
16,47,17.55531,116.01951,40.52773,273.12758,16.69395,13.10137,0.000001415
16,48,19.21068,106.96153,40.47746,278.01031,17.22709,12.97558,0.000000686
16,49,14.70444,118.02532,47.11400,226.51691,19.51685,10.86899,0.000000793
16,50,14.85132,114.12264,36.57587,233.13741,14.19501,10.85918,0.000000501
16,51,17.89783,109.62706,41.54958,278.67826,16.58702,13.10418,0.000001509
16,52,19.09554,142.85043,53.05244,295.05088,21.95428,15.27407,0.000001376
16,53,14.26220,129.08591,51.85003,235.13617,21.60264,11.13244,0.000001374
16,54,19.53284,164.49700,56.83747,297.75863,23.61230,14.51492,0.000001119
16,55,17.91362,119.18210,40.62326,262.68381,18.24379,13.01214,0.000001012
16,56,13.53448,90.12625,36.76057,213.48935,14.76672,9.94791,0.000001007
16,57,18.10808,166.49768,52.61006,282.42133,21.72565,13.69449,0.000000888
16,58,17.02481,108.67776,47.17394,272.42820,18.75517,12.34728,0.000002036
16,59,15.40620,104.02120,40.61586,250.63499,17.59893,11.51569,0.000000507
16,60,19.79988,206.21440,80.21548,307.32127,32.84548,15.21778,0.000001453
16,61,18.56987,158.01315,46.48147,283.32413,19.91646,14.10925,0.000000623
16,62,22.26634,182.74292,64.22665,358.58290,25.77904,17.35861,0.000001439
16,63,18.26898,159.31189,62.64379,284.38759,25.91976,14.33348,0.000001136
16,64,18.14006,162.85716,56.68217,283.92341,23.70173,14.51215,0.000000990
16,65,22.44568,127.15845,53.67406,335.70137,20.88292,15.08958,0.000001673
16,66,16.05077,146.91517,58.31511,263.26322,23.25051,12.20372,0.000001524
16,67,17.99909,144.52938,45.02759,281.08386,19.37501,13.12395,0.000001542
16,68,18.89977,142.11480,51.80317,290.86201,22.00534,15.30041,0.000000423
16,69,19.30427,169.45395,78.98418,324.71064,29.98597,14.97004,0.000001434
16,70,14.51901,142.38395,57.68577,235.88387,23.93778,11.83437,0.000002768
16,71,15.42075,123.75210,47.25550,231.29492,18.99005,10.58776,0.000000958
16,72,18.60814,191.04913,61.51715,314.51513,26.15075,15.09291,0.000001294
16,73,17.94326,142.83885,51.12403,279.94981,22.63630,14.46295,0.000000759
16,74,15.66150,131.19191,48.61742,265.00314,19.19491,12.55949,0.000001004
16,75,11.06255,105.64530,36.13862,176.89827,14.66282,8.29747,0.000000797
16,76,20.76151,176.98775,57.33508,325.19881,23.71524,15.35991,0.000001378
16,77,18.97250,152.42096,52.63384,295.25687,21.47872,14.05231,0.000001114
16,78,18.55705,136.26187,51.13892,295.80385,21.13655,13.74102,0.000001383
16,79,18.34195,143.04626,53.33415,288.05280,22.02578,13.57233,0.000001689
16,80,16.11422,125.49704,46.15018,256.18346,18.59755,11.48303,0.000001600
16,81,14.03123,106.08186,35.72402,208.14340,14.49868,10.85836,0.000000989
16,82,16.37690,116.66872,39.90135,262.71206,16.83978,12.06151,0.000000583
16,83,13.26689,114.49914,40.63262,215.12623,17.02755,10.25086,0.000001611
16,84,21.84486,184.67780,63.33214,292.26675,26.10694,14.05871,0.000001177
16,85,16.46805,145.31426,51.37376,254.09320,21.88958,12.88242,0.000000848
16,86,19.83009,167.63654,63.88664,304.73172,26.30298,14.86139,0.000004189
16,87,17.59725,152.94763,53.65627,285.07546,22.69266,13.62231,0.000000661
16,88,17.97293,131.85084,57.66244,272.14177,23.81662,13.34312,0.000001496
16,89,18.80185,118.58334,48.19462,273.40886,19.16636,12.76975,0.000001668
16,90,16.56226,104.76953,36.60680,247.17602,14.55461,10.99824,0.000000797
16,91,14.65169,120.57229,47.51191,223.37982,19.88047,11.56159,0.000000948
16,92,13.06457,89.06825,29.94300,194.68045,12.76648,9.47699,0.000001490
16,93,18.20355,139.72866,58.14016,281.03816,23.94797,13.47692,0.000002269
16,94,15.03031,127.57181,46.54750,242.37522,19.50479,11.50969,0.000000491
16,95,15.68008,131.12452,45.61912,237.58158,18.96173,12.00228,0.000001447
16,96,15.62396,97.14041,41.82970,241.43651,17.04570,11.47965,0.000000884
16,97,18.34606,119.37918,45.98732,279.61669,19.52578,13.80786,0.000000762
16,98,15.87471,120.17604,46.24092,246.86300,18.56795,11.52421,0.000000804
16,99,14.69945,142.80968,53.26845,230.53222,21.46203,11.75732,0.000001151
20,0,27.49163,216.39827,74.49174,421.51647,31.16215,20.97349,0.000001240
20,1,22.64495,177.88828,62.53861,341.64607,26.79728,16.83532,0.000002400
20,2,33.73126,292.12336,103.08394,515.13303,42.21714,24.73769,0.000002151
20,3,27.75391,226.77197,88.67470,425.38371,34.18251,19.63330,0.000002634
20,4,29.39183,142.62419,58.64284,434.80458,24.15213,20.13782,0.000001172
20,5,25.58769,157.94722,50.88130,380.35864,20.89023,16.93809,0.000000651
20,6,28.11463,222.18058,73.97428,421.64468,30.75986,20.01863,0.000001942
20,7,24.05761,123.44603,46.99433,339.42740,18.87762,16.12551,0.000001358
20,8,29.16329,146.18336,58.48999,436.64998,23.65044,20.32378,0.000001257
20,9,28.69149,212.92605,75.64021,422.75787,30.26397,20.18562,0.000003303
20,10,28.87897,159.13064,51.41829,424.99856,20.88429,18.56683,0.000000977
20,11,23.76954,199.75437,74.50610,342.63638,30.36851,17.36347,0.000001504
20,12,25.37065,178.55490,58.41563,393.53821,23.68477,17.82202,0.000000735
20,13,27.57931,186.60404,74.93161,406.97771,30.97540,19.34623,0.000002161
20,14,25.93175,191.25304,65.20764,391.34715,26.11577,18.09205,0.000002517
20,15,27.71213,186.71345,70.13779,414.37364,27.40910,19.39580,0.000001088
20,16,31.24441,207.93379,78.18899,476.69392,32.63866,23.09775,0.000002261
20,17,26.87044,198.58717,63.18653,398.14019,25.61972,19.35131,0.000002378
20,18,31.85215,188.32059,75.28797,471.16533,30.03026,23.11658,0.000003060
20,19,25.48049,145.17165,50.78807,378.37599,21.37624,17.26007,0.000001684
20,20,34.73489,240.96132,79.22552,499.08918,32.43708,23.88742,0.000001741
20,21,31.58013,198.38076,63.69833,455.84325,25.59612,21.13181,0.000001088
20,22,25.02038,177.99650,62.85997,373.78988,26.31381,18.45290,0.000002188
20,23,30.10394,183.81835,72.63694,440.40034,30.22571,20.43049,0.000001675
20,24,25.89390,177.67308,62.27549,378.71353,25.51915,18.29244,0.000002285
20,25,27.89386,182.37599,62.33230,409.30439,25.87256,19.09888,0.000001648
20,26,23.48983,167.53221,53.08180,330.81840,21.52981,15.68176,0.000001783
20,27,31.05943,171.73308,63.87872,466.68640,26.50288,21.64145,0.000002862
20,28,25.08508,173.31866,61.04191,366.26192,25.90558,17.88199,0.000002873
20,29,37.75648,265.19157,95.03133,576.86344,38.54150,26.35000,0.000003426
20,30,32.25643,249.10776,69.52949,480.87372,28.28876,23.79721,0.000002317
20,31,29.14155,142.59381,53.37179,413.69684,21.43704,20.01886,0.000001710
20,32,29.61944,190.12942,62.90693,418.33139,25.43669,20.33344,0.000001347
20,33,27.10046,188.31153,63.44541,406.67122,25.61161,19.04880,0.000001029
20,34,25.61244,214.47239,72.54120,404.09861,31.37066,19.39623,0.000002493
20,35,32.20808,186.58918,68.36870,474.23732,28.12838,22.62675,0.000001194
20,36,30.50498,154.03820,56.91677,437.60554,23.97224,21.61036,0.000000958
20,37,27.45086,161.54013,56.88277,396.99104,23.54172,19.74668,0.000001639
20,38,25.57890,176.93886,65.08627,377.65658,26.42869,18.16017,0.000001281
20,39,29.51347,155.15615,50.86201,422.45908,20.71935,18.03390,0.000001216
20,40,29.09474,223.42986,73.58367,419.20307,30.62044,20.49122,0.000001254
20,41,24.23642,186.83570,59.49257,366.61419,23.51672,18.01487,0.000000950
20,42,25.85880,143.61508,52.47710,372.39114,21.46521,17.36996,0.000001641
20,43,28.03573,210.41724,83.79701,442.65645,34.97891,22.14737,0.000002152
20,44,27.29886,146.38650,58.61484,399.85850,23.65973,18.90934,0.000001586
20,45,31.08875,125.02198,41.14771,422.75784,16.86179,19.42887,0.000000699
20,46,26.80708,158.51820,57.30764,375.32250,24.10211,18.39985,0.000000705
20,47,34.50622,191.52615,62.70624,485.17382,25.81980,22.89696,0.000001287
20,48,30.09335,171.48741,66.74633,440.76565,28.02487,20.86858,0.000001572
20,49,31.04946,213.02460,82.90662,461.83081,35.03340,22.17325,0.000001748
20,50,22.98885,171.61723,57.10215,345.02561,23.84160,16.40668,0.000002061
20,51,26.48043,163.92930,62.92706,389.50175,27.02714,18.77154,0.000001164
20,52,31.36534,249.63429,100.47954,456.22005,41.28503,22.53993,0.000003210
20,53,25.61249,201.86602,68.34102,402.33134,28.51597,19.22291,0.000001666
20,54,27.29184,140.07480,54.32490,396.48065,21.65767,17.92678,0.000001816
20,55,32.05576,165.22193,45.53037,443.22408,19.28408,20.71645,0.000001828
20,56,30.17606,157.04432,57.55922,454.16203,23.99497,20.86373,0.000000941
20,57,33.94179,184.22229,79.40589,502.93475,32.65501,23.87611,0.000001139
20,58,30.19037,216.80081,87.01724,444.30815,34.53723,21.66736,0.000002026
20,59,26.60474,169.54430,65.03411,400.93208,28.22615,20.56274,0.000001768
20,60,27.16698,178.02662,51.80466,390.20477,21.15594,17.53500,0.000001752
20,61,24.96459,140.69356,51.71833,389.30008,21.33771,17.18289,0.000001299
20,62,28.31587,174.48030,72.30919,422.38278,30.16920,20.37513,0.000001821
20,63,24.73263,180.25698,64.29808,384.33838,25.34463,17.20951,0.000001457
20,64,27.46931,212.06479,63.16829,413.19955,25.64310,19.18700,0.000001856
20,65,29.34245,201.48836,68.88882,431.50967,27.50289,19.54243,0.000002797
20,66,28.79122,204.33826,79.10172,431.98695,32.05414,20.52667,0.000001696
20,67,35.27750,211.28653,77.47947,526.77240,33.32255,24.72213,0.000002489
20,68,28.68252,239.90031,95.92557,436.65359,38.58072,21.24649,0.000002974
20,69,20.75698,154.39568,47.50256,309.72622,19.46009,14.66785,0.000000944
20,70,33.39316,149.65948,53.16491,486.57992,21.49975,22.38506,0.000001542
20,71,23.91097,193.33299,78.70705,368.18183,31.99409,17.23916,0.000001832
20,72,25.12526,161.75287,61.85157,378.72685,26.20647,17.37117,0.000001301
20,73,27.52299,188.54506,67.56922,406.86025,28.42966,19.04939,0.000002066
20,74,21.93267,159.49851,65.07392,334.31837,25.76689,16.42837,0.000001865
20,75,30.30959,233.63347,74.44459,452.53980,29.80951,21.02652,0.000002581
20,76,30.98505,270.30664,78.69925,470.70041,31.74918,23.40718,0.000003297
20,77,29.69054,236.59126,72.07248,452.45972,30.21668,20.67436,0.000002625
20,78,27.46610,186.93645,57.42725,399.95534,23.64096,18.28437,0.000001603
20,79,27.56848,207.89340,60.20706,409.15307,25.10859,19.12364,0.000000904
20,80,22.68419,138.92020,41.78660,326.96254,16.89117,15.53306,0.000000900
20,81,30.77337,225.17435,78.35226,460.81826,33.03173,23.14080,0.000001247
20,82,32.71774,177.53242,51.45681,477.78888,21.99667,21.77692,0.000000895
20,83,21.74983,203.08693,73.82309,335.27565,29.70916,16.38822,0.000002130
20,84,29.65941,153.90667,56.83341,403.89186,23.50385,18.27697,0.000002186
20,85,28.26894,235.10455,75.54797,421.67673,30.68004,19.82130,0.000002159
20,86,25.54152,105.77616,46.93580,365.14559,19.14413,16.89072,0.000002695
20,87,28.59790,210.00397,74.71713,424.02947,30.87930,20.14125,0.000002122
20,88,26.60864,134.97889,57.52126,390.74663,24.46760,18.59091,0.000002783
20,89,32.36812,189.46077,73.71990,473.67903,30.61001,22.44259,0.000002021
20,90,31.85437,183.78948,70.30784,486.12069,28.26078,22.39248,0.000001017
20,91,32.17104,239.79490,90.16376,481.20784,36.62904,22.86829,0.000001782
20,92,32.71962,203.85009,63.39756,468.82614,25.94537,21.98829,0.000001421
20,93,32.27520,239.80258,74.40552,489.93950,30.08826,22.32094,0.000001988
20,94,26.65166,136.78766,58.48602,404.72409,23.62346,18.99018,0.000001435
20,95,32.94257,166.93116,62.45601,474.94218,25.70537,22.26260,0.000002114
20,96,38.13331,218.77920,77.82244,559.73975,32.48349,26.23311,0.000001110
20,97,29.90426,263.82675,78.04879,449.05447,32.67124,21.11370,0.000001167
20,98,26.12033,154.56654,42.02454,374.04492,17.17720,17.72515,0.000001259
20,99,30.33351,211.46631,83.39067,443.22086,35.06924,21.56368,0.000001466
24,0,37.64229,187.55607,65.90967,511.72602,27.82180,23.29894,0.000002321
24,1,30.91161,218.02197,75.73689,419.82272,30.72383,19.44078,0.000001845
24,2,35.94524,208.02501,65.11041,514.17888,26.86878,22.99485,0.000001669
24,3,27.58879,152.76012,59.24766,397.29793,23.69880,17.84730,0.000001022
24,4,28.76005,169.91049,51.60678,382.14606,21.15944,17.62916,0.000001618
24,5,31.43486,194.96771,57.45789,436.71143,23.21923,20.87646,0.000002334
24,6,30.72658,182.17069,69.85416,414.64683,28.67608,20.30036,0.000001466
24,7,28.96003,181.32521,57.93279,398.08740,23.25584,18.85877,0.000000734
24,8,32.05346,184.06754,57.21302,412.38586,24.36140,20.09184,0.000001488
24,9,32.57593,186.51689,68.62783,444.92540,27.82828,21.95393,0.000001733
24,10,29.67443,154.62756,52.86953,384.53675,21.23381,18.25740,0.000001050
24,11,26.45269,120.93838,40.31745,360.71851,17.05073,16.28650,0.000000896
24,12,31.79873,154.41142,52.60129,419.57948,21.37928,17.97802,0.000001134
24,13,28.97547,159.82041,49.91751,393.33632,22.03593,19.53508,0.000001744
24,14,36.29115,273.52520,91.72050,486.39027,37.63828,24.14706,0.000001675
24,15,34.82295,250.75764,85.93931,493.14042,35.05808,24.79734,0.000001773
24,16,28.03021,213.11734,59.58552,401.79191,23.84451,18.51466,0.000000982
24,17,31.00145,217.96861,63.54625,454.39704,25.50230,21.03232,0.000001161
24,18,33.64524,190.66245,79.85197,467.61945,32.39935,21.84016,0.000001478
24,19,35.70683,222.72401,78.77936,488.47816,32.64850,23.27871,0.000002897
24,20,29.45483,193.88174,61.96732,428.53211,25.37603,19.94097,0.000002730
24,21,32.06710,187.07931,51.85324,465.09037,21.62737,21.94253,0.000001817
24,22,31.12373,143.64531,41.52842,397.71879,17.34101,18.12027,0.000001085
24,23,33.45825,173.54554,52.16905,441.48127,21.69207,21.44867,0.000002464
24,24,30.44073,202.34290,73.49610,394.74857,30.18475,18.99378,0.000001677
24,25,35.40336,187.01924,63.27644,456.16933,25.95876,21.70982,0.000002076
24,26,31.12481,208.44353,65.83137,431.51260,26.73305,20.54648,0.000001071
24,27,30.01897,199.05472,52.03052,429.78420,21.75466,19.74565,0.000002018
24,28,29.90388,145.66510,46.45579,403.59800,19.31723,18.92177,0.000001704
24,29,33.69691,177.21207,51.88114,439.11816,21.49947,20.89893,0.000000933
24,30,36.32384,219.40834,66.66137,496.17311,27.41500,23.68846,0.000001269
24,31,30.59125,175.21745,55.96622,430.23956,23.53671,19.52239,0.000001274
24,32,36.87108,195.78478,69.15464,498.04597,27.67007,23.78980,0.000001777
24,33,31.28252,176.82282,52.13505,427.92463,21.88597,19.90592,0.000002144
24,34,26.77879,186.64462,61.47707,372.37504,24.49489,18.01667,0.000001531
24,35,29.19041,203.48562,74.82336,416.11653,30.11287,19.51120,0.000001858
24,36,33.22810,181.57660,74.03635,460.26297,30.35312,21.79268,0.000001621
24,37,29.46034,242.03039,99.74846,419.03733,41.80624,20.61585,0.000004093
24,38,32.32479,185.46843,57.86023,448.93259,23.34560,20.63419,0.000001921
24,39,30.20625,121.63279,48.29525,391.65224,18.82753,17.72900,0.000000756
24,40,35.35724,197.79565,63.07576,502.96871,25.52990,22.60655,0.000000601
24,41,28.79874,134.45774,42.41747,381.25922,17.60182,18.10978,0.000000775
24,42,28.53186,171.04222,64.69981,381.57459,26.29111,17.63084,0.000001404
24,43,31.82679,184.89712,62.78598,456.21082,25.67544,21.48840,0.000001629
24,44,33.62345,182.19906,62.52068,444.40509,25.84361,21.25739,0.000001413
24,45,33.40071,180.37657,63.28831,451.07780,26.08961,21.21788,0.000002292
