NodeCount,SimCnt,CompileTime,KeyGenerationTime,EncryptionTime,ExecutionTime,DecryptionTime,ReferenceExecutionTime,Mse
12,58,5.81310,51.40941,17.99275,78.71461,8.06630,3.93373,0.000000568
12,59,7.90413,84.20714,36.17425,137.04236,15.24419,6.97945,0.000000502
12,60,6.74082,77.60225,31.69459,111.56058,13.20681,5.90856,0.000000428
12,61,6.95053,71.56703,29.25494,106.08351,12.36788,5.46323,0.000000902
12,62,6.15577,56.14257,19.63651,92.58895,8.31907,4.38741,0.000000789
12,63,7.98745,79.04397,32.01308,120.87176,13.40473,6.38655,0.000001091
12,64,5.69617,53.98792,18.95095,82.38686,7.80267,4.20504,0.000000657
12,65,4.77388,40.70367,13.91317,79.65709,5.74620,3.85421,0.000000095
12,66,5.62952,50.42638,18.25751,91.50176,7.72535,4.44772,0.000000300
12,67,4.61515,48.73042,18.74199,75.64256,8.05880,3.78896,0.000000791
12,68,7.16073,85.99757,36.43214,117.12885,14.72684,6.15306,0.000000299
12,69,4.79720,40.28679,12.64514,69.85702,5.58034,3.78535,0.000000299
12,70,6.19908,71.77680,29.68375,105.14419,12.34388,5.42132,0.000000912
12,71,6.65121,78.55742,30.37909,111.70795,12.75998,5.61596,0.000000209
12,72,6.26868,45.22261,19.95503,95.61566,8.31732,4.76018,0.000000229
12,73,5.43531,49.63893,19.12515,84.13174,8.46910,4.70520,0.000000280
12,74,5.35218,59.02039,23.86864,91.77005,10.13514,4.47810,0.000000366
12,75,7.67914,73.44281,32.40429,118.67621,12.72938,5.76512,0.000000654
12,76,5.30584,41.20563,14.05383,79.46115,5.70087,3.97459,0.000000258
12,77,5.42067,50.99199,19.33343,86.90572,8.14813,4.39215,0.000000911
12,78,4.94095,50.06270,18.52466,79.13517,7.83775,4.00693,0.000000717
12,79,5.55174,52.96823,21.22340,97.07487,8.11117,4.53467,0.000000222
12,80,6.09094,49.73154,18.85173,94.29279,7.65700,4.49531,0.000000207
12,81,9.01308,94.30287,31.39214,139.34585,12.24623,6.56620,0.000001013
12,82,6.82639,83.90670,29.20254,113.79195,12.59391,5.73020,0.000000625
12,83,6.80555,76.57314,32.49562,106.24449,12.49444,5.43943,0.000001727
12,84,7.12873,72.97251,31.04500,116.30859,12.69274,5.91809,0.000000464
